https://i.scdn.co/image/ab67616d0000b273be23f47224937c9b57a004b2,Don't Don't Do It!,NO ONE EVER REALLY DIES,N.E.R.D,2svutFGaCycRmYc1mWbfQh,17:10,0.811,0.799,0.871,0.818
https://i.scdn.co/image/ab67616d0000b2732afb2a46c5d53681c03450fb,Move Ya Hips (feat. Nicki Minaj & MadeinTYO),Floor Seats II,A$AP Ferg,0HBBeRS8TTLouMFZm9nwbV,17:12,0.0763,0.808,0.676,0.489
https://i.scdn.co/image/ab67616d0000b2732afb2a46c5d53681c03450fb,Intermission,Floor Seats II,A$AP Ferg,21F4MJRK7meShHLQGQFD8Q,17:12,0.76,0.734,0.44,0.686
https://i.scdn.co/image/ab67616d0000b2732afb2a46c5d53681c03450fb,Marilyn Manson (feat. Marilyn Manson),Floor Seats II,A$AP Ferg,65fJstSvVhS8qzHDxy1B4d,17:16,0.419,0.698,0.786,0.604
https://i.scdn.co/image/ab67616d0000b2732afb2a46c5d53681c03450fb,Value,Floor Seats II,A$AP Ferg,6Jh25lFudCUy6bmt1czK15,17:19,0.268,0.766,0.888,0.591
https://i.scdn.co/image/ab67616d0000b27380dacac510e9d085a591f981,Pups (feat. A$AP Rocky),Floor Seats,A$AP Ferg,7vYGVlZg0PqUsClnOqhK5q,17:21,0.438,0.52,0.742,0.532
https://i.scdn.co/image/ab67616d0000b2739feadc48ab0661e9b3a9170b,Purity (feat. Frank Ocean),TESTING,A$AP Rocky,2MF4HtZHBoUliOi9nOAbS0,17:26,0.312,0.593,0.37,0.436
https://i.scdn.co/image/ab67616d0000b2736bc4b0abc90292b207799266,SOHO,The Sunset Tapes: A Cool Tape Story,Jaden,0gf2y5doKjsYaZJJZif4vz,17:29,0.368,0.547,0.596,0.485
https://i.scdn.co/image/ab67616d0000b27386f51d101637fd4dc59fc32a,Norf Norf,Summertime '06,Vince Staples,4uQ7wYsuL0DryknoDc11Hk,17:32,0.0904,0.925,0.549,0.516
https://i.scdn.co/image/ab67616d0000b273a1e867d40e7bb29ced5c0194,Fell In Luv (feat. Bryson Tiller),Die Lit,Playboi Carti,1s9DTymg5UQrdorZf43JQm,17:36,0.227,0.657,0.668,0.487
https://i.scdn.co/image/ab67616d0000b2732887f8c05b5a9f1cb105be29,10 Freaky Girls (with 21 Savage),NOT ALL HEROES WEAR CAPES (Deluxe),Metro Boomin,0AluA5RNsa4Cx6XRhf2hWZ,17:39,0.0727,0.81,0.353,0.424
https://i.scdn.co/image/ab67616d0000b27380dacac510e9d085a591f981,Butt Naked (feat. Rico Nasty),Floor Seats,A$AP Ferg,69teIpBvUEW4WwO8DILqxq,17:42,0.387,0.786,0.797,0.629
https://i.scdn.co/image/ab67616d0000b2739feadc48ab0661e9b3a9170b,Kids Turned Out Fine,TESTING,A$AP Rocky,0qp8MuZNKelOGTK2HPlXBA,17:45,0.127,0.302,0.669,0.305
https://i.scdn.co/image/ab67616d0000b273421325b3842bc2f4cf65f1d3,Bad Connection,CTV3: Cool Tape Vol. 3,Jaden,7qm39Th9B9CSve2JwEAqli,17:46,0.779,0.72,0.742,0.748
https://i.scdn.co/image/ab67616d0000b2736312e3650c5581a56c16733d,Lancaster Nights,Lancaster Nights,Charlie Burg,48jV8AW50589btXi0Hs5f4,19:07,0.772,0.745,0.387,0.684
https://i.scdn.co/image/ab67616d0000b273036265a3f50dd03aca129327,Idaho,Idaho,Slow Pulp,5BKUgBEpybXolrVOezijIb,19:13,0.368,0.543,0.608,0.486
https://i.scdn.co/image/ab67616d0000b27317085ec4ebd6e53240f22736,Puppy Dog,Puppy Dog,Dreamer Boy,13O36COxxWjcvc9r5Zsd1P,19:16,0.509,0.689,0.545,0.588
https://i.scdn.co/image/ab67616d0000b273447289301b37e205337ddd61,Want Me Back,FIRE ON MARZZ,BENEE,7IoV5eGR85wUOXjninlmNu,19:20,0.47,0.541,0.646,0.534
https://i.scdn.co/image/ab67616d0000b2732375e8115ce1dfb1be8cf612,Freezing,Freezing,Bren Joy,1k9MIdBQbsEyUZmeYD16gk,19:23,0.555,0.745,0.621,0.644
